Image_RID,XZP_pred,XZP_prob_airplane,XZP_prob_automobile,XZP_prob_bird,XZP_prob_cat,XZP_prob_deer,XZP_prob_dog,XZP_prob_frog,XZP_prob_horse,XZP_prob_ship,XZP_prob_truck,Z1R_pred,Z1R_prob_airplane,Z1R_prob_automobile,Z1R_prob_bird,Z1R_prob_cat,Z1R_prob_deer,Z1R_prob_dog,Z1R_prob_frog,Z1R_prob_horse,Z1R_prob_ship,Z1R_prob_truck,103T_pred,103T_prob_airplane,103T_prob_automobile,103T_prob_bird,103T_prob_cat,103T_prob_deer,103T_prob_dog,103T_prob_frog,103T_prob_horse,103T_prob_ship,103T_prob_truck,True_Class
68P,truck,0.14373012,0.107913524,0.033743545,0.052168615,0.0823113,0.06580271,0.03614239,0.03987465,0.17360573,0.2647075,ship,0.014954878,0.037574496,0.00090953126,0.0002668181,0.006950881,6.360257e-05,0.0009751697,0.00015361828,0.8588974,0.0792537,ship,0.0045874096,0.0018482157,1.7700355e-08,7.523191e-12,2.508118e-07,3.1450459e-12,1.690874e-07,1.3840215e-12,0.9775458,0.016018048,truck
68R,deer,0.07645728,0.09036794,0.0715632,0.10243052,0.1440782,0.13610834,0.09856636,0.11460128,0.049296558,0.11653036,cat,0.000821707,0.0068874215,0.007352688,0.6841518,0.22013545,0.028814046,0.015152,0.029122017,4.05693e-05,0.0075222333,cat,2.779701e-07,1.0772167e-05,9.783951e-07,0.9993893,1.8776022e-06,0.0005465445,2.4477566e-05,9.959625e-06,1.6875517e-11,1.5783075e-05,dog
68T,dog,0.03242961,0.10397764,0.1071646,0.14554113,0.091523744,0.16792248,0.1274551,0.08883712,0.05212683,0.08302171,cat,0.00015302027,0.0024488708,0.0073864283,0.69940037,0.056652993,0.016563863,0.005614231,0.19971532,0.0075511397,0.004513655,horse,3.6211548e-11,6.3766984e-06,2.6134816e-05,0.12490164,2.1022345e-06,9.290274e-05,8.711829e-09,0.87496316,6.283875e-06,1.3239282e-06,cat
68W,truck,0.12441344,0.09167239,0.058987994,0.05173432,0.09889126,0.07163452,0.05945658,0.08784815,0.15614678,0.19921458,ship,0.10823445,0.038816396,0.037105788,0.022723261,0.08632921,0.0151574565,0.0044092843,0.08366782,0.5525236,0.051032726,truck,0.0146132475,0.12284564,0.0006189137,2.9668684e-06,0.017732814,4.2269166e-06,1.661439e-05,1.381371e-05,0.3896608,0.45449102,ship
68Y,airplane,0.39539608,0.07196018,0.02371264,0.03359165,0.046516877,0.0830667,0.018092873,0.02261283,0.16457593,0.14047423,airplane,0.41931129,0.06529672,0.03387382,0.0016606927,0.26572686,0.00038694116,0.00056672434,0.0001314273,0.0585945,0.15445113,airplane,0.8836246,0.00023503375,0.011493201,1.8988195e-06,0.0048099663,4.670757e-07,7.6367726e-08,5.6597116e-11,0.00016266856,0.09967219,truck
696,truck,0.030576479,0.10559564,0.08916344,0.06521631,0.15166456,0.069608755,0.113718316,0.08522429,0.07477953,0.2144527,cat,0.0096844835,0.08016959,0.04355013,0.26333517,0.25405052,0.16232425,0.027493617,0.08116145,0.02037601,0.057854734,automobile,0.00021704996,0.37095392,0.00024978508,0.05682091,0.3496796,0.16150148,0.00011552165,8.167008e-05,2.7510603e-06,0.060377307,deer
698,dog,0.036119126,0.09501145,0.13663082,0.13413593,0.096279494,0.18020146,0.13678151,0.08913086,0.041348845,0.054360494,cat,0.0010893646,0.005132231,0.18599369,0.41253957,0.04784434,0.28244317,0.021945287,0.04107024,0.0012372929,0.0007047812,bird,4.8185917e-09,7.503281e-07,0.670426,0.08588952,4.1980675e-05,0.24287243,4.941735e-06,0.0007643996,4.9910462e-09,1.9213728e-10,cat
69A,frog,0.006253715,0.07093847,0.17210627,0.06053331,0.13416119,0.080522105,0.25364834,0.113341264,0.015605085,0.09289026,bird,0.006939539,0.0022979851,0.32865754,0.08101219,0.17693795,0.04588876,0.25998238,0.08844423,0.0043384507,0.0055008866,bird,0.00018713213,1.4276158e-05,0.7090993,3.476633e-05,0.008064465,0.0008544471,0.2802343,0.001385334,2.6629653e-08,0.00012594611,frog
69C,truck,0.022198202,0.068444155,0.07487308,0.061657038,0.17000698,0.09196253,0.1470485,0.15249945,0.03495565,0.17635444,horse,0.00022879038,0.00047709342,0.017152252,0.06346921,0.09622409,0.11500738,0.040951397,0.66218007,8.129254e-05,0.004228386,dog,9.797293e-10,0.000117523654,0.014636067,2.1827866e-06,0.00011537635,0.91833365,0.002624186,0.06415191,4.2597575e-11,1.908484e-05,horse
69G,automobile,0.020719098,0.1674934,0.13044566,0.11097033,0.10208929,0.11392791,0.13394572,0.056941222,0.053550206,0.109917134,cat,0.0006215561,0.19929034,0.038099136,0.63612664,0.03846272,0.031766575,0.033845272,0.0012276263,0.0056781676,0.014881993,automobile,1.940344e-08,0.6383766,0.15538782,0.07938408,0.0013304617,0.12529932,0.000119180746,1.4822003e-06,1.825004e-08,0.00010097882,cat
69P,truck,0.04447169,0.12773925,0.07914965,0.06332296,0.12644842,0.07885868,0.08752024,0.08150063,0.06677789,0.24421063,truck,0.011442582,0.33198625,0.029578105,0.060711015,0.08460256,0.012793873,0.009361142,0.010058323,0.02664898,0.42281717,truck,0.0010022483,0.15964136,0.0051618614,0.016365519,0.00016481164,1.2546623e-05,6.05302e-06,0.00048032668,0.0014781944,0.8156871,automobile
69R,truck,0.025817242,0.10870964,0.08842052,0.06536787,0.14094855,0.0667089,0.1245636,0.09372819,0.054310706,0.23142476,truck,0.0026898703,0.12299638,0.014130348,0.073974915,0.07134848,0.011537663,0.048834037,0.034051694,0.009631826,0.61080474,truck,5.706031e-06,0.0036767712,1.6656943e-05,0.004584001,1.8796443e-06,3.0906037e-06,0.00015680652,0.00010822885,3.4347624e-06,0.99144346,ship
69T,truck,0.1074042,0.09563706,0.0391396,0.05823062,0.09480756,0.07152061,0.052471656,0.053485386,0.13460475,0.2926986,truck,0.0042429627,0.13652818,0.0034784977,0.0035993694,0.033359192,0.0034457003,0.04461896,0.0043413537,0.19135617,0.57502955,truck,3.6112676e-06,0.018749641,2.6617218e-07,1.7758953e-08,5.0766917e-06,0.0003359486,0.0019159418,6.816581e-07,0.06345926,0.9155296,ship
69Y,dog,0.13729322,0.07640445,0.03892889,0.10262757,0.10060092,0.16517736,0.07152956,0.07314472,0.101288475,0.13300489,cat,0.001307148,0.0029404452,0.0004125577,0.54963,0.11216558,0.13586858,0.025918614,0.080084905,0.0005755808,0.09109671,cat,2.8163447e-07,5.6190615e-06,4.759632e-11,0.874165,0.011466019,0.071636796,1.1769385e-05,5.4958182e-05,1.7178363e-09,0.042659625,dog
6A2,airplane,0.22723667,0.11775446,0.04198497,0.059371334,0.064805195,0.107818656,0.042537462,0.044648387,0.13839269,0.15545021,truck,0.0018847615,0.4070634,0.004793892,0.011934256,0.005440108,0.00020375797,0.0035793448,0.00020965324,0.0154328775,0.5494579,automobile,8.9258845e-07,0.92765766,0.0023214729,0.0067682792,1.15514304e-07,5.2785705e-09,1.5373388e-07,4.7033296e-08,3.8603717e-05,0.06321272,automobile
6A4,airplane,0.499342,0.044599608,0.027621297,0.04738302,0.034644365,0.114894815,0.025782717,0.031047678,0.12799846,0.04668609,ship,0.28436306,0.010536245,0.046839178,0.05342386,0.13577993,0.020965343,0.033171453,0.014731272,0.37825644,0.021933163,ship,0.0007492347,0.00057167775,9.562632e-05,0.00021512987,0.0001294278,0.013845466,0.0022197524,5.824748e-08,0.98217314,4.4666433e-07,dog
6A8,frog,0.010883924,0.097377986,0.14319615,0.10706283,0.118429296,0.1508502,0.18767895,0.0894911,0.022650894,0.07237859,cat,7.194786e-05,0.0020353058,0.04455831,0.7044453,0.09035687,0.06354469,0.07824436,0.015388135,0.00012963318,0.0012254132,cat,7.11739e-10,4.710888e-05,0.013119352,0.51709145,8.660535e-05,0.46780944,0.0011429645,0.00070100545,4.2093343e-11,2.037118e-06,truck
6AA,truck,0.042252753,0.14128925,0.0856254,0.08484044,0.13302518,0.096858196,0.10644153,0.07790972,0.07640272,0.15535483,automobile,0.005134582,0.4412494,0.030059244,0.17673124,0.0926904,0.0881945,0.06846237,0.022246527,0.013455183,0.061776508,automobile,5.5074356e-06,0.99734265,1.5892205e-05,0.0007291146,0.00023451088,0.00019471082,0.00097459974,3.1794002e-07,1.0990613e-06,0.0005016534,automobile
6AC,dog,0.030067807,0.14857261,0.118360594,0.124945134,0.085501626,0.20758492,0.11959999,0.05788223,0.040939532,0.066545546,cat,0.013747934,0.3519568,0.06331715,0.37311804,0.021206278,0.06811626,0.031867877,0.0047441814,0.009839524,0.06208596,automobile,0.0008752497,0.8881826,0.00012783242,0.013196022,7.0583334e-10,0.0013520872,0.0007481369,3.826431e-07,0.0008690628,0.09464867,truck
6AG,dog,0.12809125,0.04969835,0.098824814,0.12166102,0.070427,0.24618609,0.11637837,0.10022817,0.039502498,0.029002486,frog,0.0042546135,0.00019599705,0.26385188,0.21869329,0.09306085,0.080233775,0.3106692,0.027602613,0.0010507768,0.00038699465,bird,0.0015330832,6.1603174e-08,0.7065869,0.08435046,0.00077054894,0.20298359,0.0037587343,1.6592285e-05,2.5347221e-08,4.0235107e-11,cat
6AJ,frog,0.015945045,0.097319335,0.1739585,0.09280707,0.104027785,0.1242281,0.19773927,0.10354987,0.032013085,0.058411937,horse,0.01916205,0.004328211,0.22629698,0.20633498,0.056358587,0.10078109,0.10486697,0.24096465,0.040303115,0.00060336717,cat,0.017751236,0.0028399236,0.01695648,0.95283294,0.00066129677,0.0027949442,0.000508854,0.004265321,0.0013879458,1.0513797e-06,cat
6AM,truck,0.088102534,0.112581484,0.047515973,0.06166769,0.108477876,0.068066455,0.056908302,0.060365375,0.12527746,0.27103686,automobile,0.011072357,0.30038288,0.0033527743,0.013280057,0.062314447,0.005865242,0.014969059,0.008839277,0.28539407,0.2945298,truck,2.139549e-05,0.06716216,3.1487386e-07,6.605659e-07,8.597363e-05,3.400871e-06,6.7715875e-05,1.2196265e-06,0.002710169,0.92994696,truck
6AT,dog,0.038775764,0.087518744,0.117140636,0.10958559,0.124269865,0.14355522,0.14083816,0.12665524,0.034907665,0.07675312,cat,0.004015561,0.030811416,0.063923635,0.42488104,0.33252758,0.050175857,0.014892327,0.05776696,0.0032448592,0.017760746,automobile,0.00014729417,0.5165667,0.38906908,0.032722313,0.025113294,0.01875739,0.0029971336,0.011529448,0.00029581817,0.0028016355,frog
6AW,frog,0.016601566,0.107063636,0.11767408,0.1003143,0.1259823,0.14540151,0.17932017,0.08236501,0.02989008,0.095387354,deer,0.0031814189,0.01597776,0.016531948,0.19948652,0.49228844,0.102820165,0.12983431,0.020081477,0.0031874652,0.016610526,dog,0.00017003134,0.00071966933,6.7329684e-06,0.001402312,0.33096144,0.65347016,0.00013407951,0.01082469,4.3316577e-06,0.0023066313,truck
6AY,truck,0.12964785,0.11554799,0.05573108,0.086193845,0.08790464,0.11989483,0.07109852,0.070561394,0.1308975,0.13252228,cat,0.009074522,0.057651546,0.034898072,0.44031915,0.083462216,0.011981009,0.045129094,0.049012706,0.16396318,0.10450852,cat,5.7996704e-06,0.00022367123,0.00051117886,0.93283457,1.7206861e-07,1.1349027e-06,8.35788e-05,0.00548766,0.06021606,0.00063628773,truck
6B0,dog,0.064907126,0.065759785,0.06930897,0.10955783,0.12046735,0.17858927,0.11728225,0.13774064,0.0437258,0.092660986,horse,0.00074443343,0.0005186818,0.0029309266,0.113616705,0.07305171,0.08294286,0.039404605,0.6766128,0.00013803333,0.010039324,horse,5.789779e-09,3.5504242e-09,5.715296e-07,0.0031047151,7.93027e-06,0.0006999226,1.7306456e-05,0.9961516,3.854237e-12,1.797621e-05,horse
6B2,frog,0.012257526,0.07263518,0.15180722,0.07303237,0.14011574,0.10130902,0.23253445,0.11813665,0.022692386,0.075479396,deer,0.0017303481,0.0010174641,0.23466404,0.021931019,0.29240605,0.05717391,0.20113833,0.18778153,0.0011786261,0.0009786952,bird,2.288077e-06,8.023863e-06,0.95051086,2.633073e-06,0.0028303375,0.00029343422,0.04066347,0.005688168,1.0335935e-08,8.000157e-07,frog
6B8,dog,0.083939984,0.095435575,0.10655482,0.09261818,0.09286076,0.15921618,0.09421094,0.10891868,0.07054837,0.09569657,airplane,0.2310723,0.023352526,0.22993045,0.16461188,0.026881475,0.086648434,0.0051564276,0.20090692,0.028272817,0.0031667713,cat,0.004664374,1.8587776e-05,0.027896205,0.96437144,2.1682188e-05,3.752597e-05,3.097351e-08,0.0029896905,4.4136345e-07,3.892915e-08,ship
6BG,dog,0.023460383,0.07432587,0.12530139,0.121915385,0.10963337,0.18557389,0.17896865,0.103996895,0.028939785,0.04788438,deer,0.0009119653,0.0007124012,0.15375254,0.17967932,0.2546472,0.118716255,0.090848945,0.19857596,0.0016745095,0.00048094583,horse,3.4545695e-07,0.00012764423,0.09740128,0.0025519573,0.0027536876,0.04735125,0.0004621302,0.8493458,4.0296964e-06,1.8173678e-06,deer
6BJ,airplane,0.48674792,0.037001427,0.028584909,0.040752083,0.04551197,0.10756606,0.029201867,0.04161754,0.13210496,0.05091127,airplane,0.41139737,0.0005729802,0.1419407,0.047669344,0.21203938,0.061832093,0.0672458,0.02893211,0.026485477,0.0018848277,airplane,0.38223204,5.906666e-06,0.07676162,0.001944385,0.30062482,0.19184102,0.046405476,1.9124389e-05,0.00016349115,2.0201105e-06,airplane
6BM,frog,0.02225335,0.103537165,0.13640793,0.12876546,0.092095174,0.15800053,0.16815269,0.08413191,0.043414548,0.06324118,cat,0.000541353,0.0032326665,0.067406125,0.45137435,0.072571516,0.11765369,0.17985758,0.09946974,0.007145659,0.00074728765,dog,2.7473293e-08,5.7564423e-05,0.08657178,0.38422924,0.0028591736,0.45348436,0.054722123,0.018075678,5.8174386e-08,2.8692908e-09,cat
6BP,frog,0.013166583,0.072854355,0.13786551,0.054635894,0.13931426,0.058727745,0.19601756,0.1413704,0.027240315,0.15880737,bird,0.089286685,0.044783533,0.22225936,0.07728578,0.13765515,0.026090695,0.08439715,0.15153044,0.10058502,0.06612617,airplane,0.6609821,0.0036198953,0.0037577206,0.0006045084,0.0014823166,6.734375e-06,0.014955349,0.008110277,0.14677228,0.1597089,cat
6BR,frog,0.022420252,0.095813036,0.13527818,0.0870843,0.13671331,0.09274149,0.18319625,0.104169,0.0423881,0.10019607,frog,0.0033503305,0.0075569763,0.2574671,0.058014713,0.27325442,0.06559419,0.2796907,0.044658136,0.0040801037,0.0063332953,bird,1.0928545e-06,1.9851398e-06,0.8757683,0.00070558215,0.06719508,2.3823255e-05,0.05619188,0.0001120132,2.2406432e-08,2.1770859e-07,bird
6BT,truck,0.08778112,0.1385372,0.062938064,0.06822615,0.10638444,0.085278414,0.070713736,0.057842847,0.1378292,0.18446887,ship,0.09581044,0.06859836,0.009871479,0.0022792406,0.037800148,0.0013772406,0.009256303,0.0007438596,0.7397579,0.03450496,ship,0.03209444,0.10399953,9.4424405e-07,4.9844104e-08,2.3357788e-06,1.6365789e-09,1.7872047e-06,1.3167725e-09,0.8604717,0.0034291123,airplane
6BW,deer,0.044494435,0.10778508,0.10245486,0.0893697,0.14098226,0.091791674,0.11735003,0.11485854,0.06391446,0.12699892,cat,0.010025855,0.06801307,0.077776395,0.39861903,0.1746235,0.0915011,0.014700331,0.14536466,0.0029516225,0.016424427,cat,6.249689e-05,0.017963376,0.21081781,0.68869096,0.034908548,0.0060274526,0.00057442,0.04028949,9.928173e-07,0.00066436577,frog
6BY,truck,0.044049144,0.12492102,0.07084918,0.07493373,0.1358871,0.099578604,0.097824976,0.085277185,0.06500884,0.20167029,automobile,0.0048444807,0.39739102,0.015775846,0.046214998,0.06903847,0.040962517,0.040974893,0.118924774,0.0041401507,0.26173294,truck,4.4404698e-07,0.071079515,1.3524773e-06,7.253214e-07,1.2593424e-08,3.4088273e-05,7.708271e-05,0.0006641008,7.468825e-07,0.92814195,truck
6C2,bird,0.028533008,0.10918076,0.17546429,0.10903167,0.08526529,0.1426052,0.15386978,0.09187492,0.043398995,0.060776126,cat,0.019440705,0.024289778,0.30147725,0.37173188,0.050986435,0.03428092,0.04706586,0.045749426,0.0968832,0.008094512,cat,0.00018343503,0.00010801364,0.0802566,0.9152857,0.00096464227,0.00017696313,4.158856e-05,0.0025653874,0.0004157809,1.919748e-06,dog
6C4,frog,0.02153014,0.091505446,0.15470883,0.08353711,0.12010325,0.115760826,0.16930488,0.12714422,0.03378267,0.082622625,horse,0.032921433,0.004926076,0.1855424,0.19208777,0.075444326,0.09294948,0.049676068,0.33449784,0.029659381,0.0022951274,horse,0.13791773,0.0014714113,0.033699866,0.28571203,0.0004556642,0.0016145827,0.0053019784,0.5325957,0.00115565,7.535943e-05,deer
6CC,truck,0.11947247,0.090728626,0.07875844,0.06935082,0.1244267,0.1014312,0.0824587,0.10592899,0.081721246,0.14572279,deer,0.05201675,0.020636566,0.20163457,0.14513083,0.23960271,0.114198074,0.15802239,0.046184845,0.0033329749,0.019240303,bird,0.00081179116,4.685286e-06,0.8530825,0.024705518,0.0008948078,0.050000455,0.07019159,0.0003052993,3.0637681e-09,3.4129475e-06,dog
6CE,frog,0.006321144,0.078425534,0.18940517,0.0883129,0.09711797,0.14913283,0.24556343,0.0806787,0.013527393,0.051514883,bird,0.078001805,0.010999867,0.32335234,0.19244367,0.097216494,0.1868093,0.051092733,0.033438317,0.01860745,0.00803802,airplane,0.8269142,0.0020845705,0.012500459,0.004979526,0.00021371157,0.11855642,0.0068298313,0.006773595,4.76486e-06,0.021142894,automobile
6CG,airplane,0.29107818,0.04870317,0.035238452,0.071934484,0.08649632,0.12767704,0.053659454,0.07612055,0.11908846,0.090003975,cat,0.0076082363,0.00053381384,0.061696988,0.5261755,0.17570648,0.092201844,0.106359765,0.026114488,0.00039870993,0.0032041552,cat,6.532427e-05,1.2542755e-06,0.008917936,0.89890814,0.0075519565,0.047201443,0.037351277,1.2229916e-06,1.5407626e-09,1.5075757e-06,airplane
6CJ,automobile,0.03673144,0.15592617,0.12690143,0.09681427,0.113146774,0.10430328,0.11968677,0.07847007,0.062370673,0.10564921,automobile,0.036951974,0.47435513,0.12140299,0.12551396,0.055108882,0.024263807,0.025837956,0.013561525,0.06465013,0.058353618,bird,0.0006908555,0.06392989,0.92451847,0.010146821,0.00026079812,0.00015739746,0.00010636098,1.9197478e-05,0.00015940187,1.0830997e-05,cat
6CM,frog,0.020376513,0.07166021,0.1688325,0.109884284,0.09985058,0.12852177,0.21688846,0.10471041,0.029342528,0.04993279,cat,0.0014755249,0.0023348364,0.23650561,0.24264802,0.09341823,0.049576882,0.22626235,0.14264621,0.0040224837,0.0011097878,bird,1.6454736e-05,0.0015178728,0.62851804,0.12567502,0.02068603,0.0014418161,0.13331282,0.088823,5.966653e-06,2.9776463e-06,cat
6CP,airplane,0.31763735,0.08539351,0.02895496,0.034753304,0.04924159,0.08629924,0.024869885,0.030628074,0.20389403,0.13832809,automobile,0.10880534,0.66715413,0.015126569,0.0018127649,0.002169761,0.0017094404,0.0010556212,0.0028607433,0.16339606,0.035909574,automobile,0.06650928,0.93175334,0.0001005773,9.624189e-11,9.695039e-09,1.9632878e-08,4.955318e-07,6.294728e-09,0.0014498021,0.0001865152,automobile
6CW,truck,0.18588635,0.08743567,0.032656066,0.037818946,0.07637829,0.06257976,0.037765414,0.04062162,0.18086709,0.25799075,ship,0.04154711,0.04695374,0.0060205655,0.00048811827,0.010003165,0.00016429237,0.015892653,0.00017696404,0.71601135,0.16274199,ship,0.11308377,0.0006647513,3.5532385e-06,3.5319078e-11,1.11898e-09,2.9660944e-13,5.42483e-06,2.26001e-12,0.64057463,0.24566779,ship
6CY,frog,0.015034686,0.048922606,0.17489184,0.09420482,0.09620385,0.16438594,0.22480915,0.13459203,0.0143502895,0.0326048,horse,0.012146318,0.00067272165,0.07687577,0.17216489,0.056817003,0.17128402,0.008903478,0.49010134,0.010652202,0.00038233373,horse,1.1114246e-05,3.9674194e-07,0.00012928118,0.00017282995,2.008511e-05,0.008596627,1.999514e-06,0.9910651,2.5120316e-06,1.2956282e-08,cat
6D2,horse,0.055289585,0.06664167,0.11856907,0.08672226,0.12806277,0.1557469,0.12900172,0.16243587,0.037554756,0.059975475,dog,0.00900081,0.00043056882,0.11509042,0.031728845,0.10698232,0.36352104,0.0150278015,0.35709786,0.00090352114,0.00021672422,dog,1.5007074e-05,3.2581603e-08,0.35527524,0.0006209653,0.0016773717,0.5286235,0.00012959079,0.11365826,3.2998106e-09,1.0735294e-09,bird
6D4,frog,0.005844694,0.06801277,0.17035623,0.057100352,0.13983917,0.075647466,0.25341907,0.12735024,0.014765241,0.087664686,bird,0.004947359,0.0058245235,0.33070302,0.07822229,0.25442886,0.03555998,0.14206631,0.13580906,0.0061273063,0.0063113654,bird,0.00039997383,0.0061230725,0.8755787,0.00083510537,0.0026772437,0.0006763212,0.09654874,0.012628766,2.0204202e-06,0.0045300564,bird
6D6,frog,0.012518596,0.113575,0.12219449,0.09610133,0.12110472,0.098216884,0.1901464,0.0838211,0.03604564,0.12627587,cat,0.0057596685,0.050701577,0.028299123,0.34548655,0.14909965,0.08710386,0.095413245,0.12123845,0.018663542,0.09823438,dog,0.00012609102,0.0033929143,0.00012424098,0.0679904,0.0013164924,0.6042862,0.009168044,0.30959183,1.0955176e-06,0.004002675,ship
6D8,dog,0.07504785,0.079638086,0.077580236,0.0994435,0.12347811,0.1281568,0.10977454,0.11456457,0.079315364,0.11300092,cat,0.006698627,0.005053186,0.03204127,0.32191995,0.19132763,0.18002203,0.032184556,0.18848975,0.0011704589,0.041092522,dog,9.104214e-06,3.3429922e-06,0.000379523,0.27324057,0.048248276,0.6410789,8.199484e-05,0.030029476,2.9578527e-07,0.006928576,dog
6DA,truck,0.08938218,0.06297973,0.053535525,0.063497655,0.11884031,0.08819289,0.084962435,0.14923963,0.08347404,0.20589559,horse,0.0005502342,0.010759798,0.004230043,0.094970286,0.053451996,0.021526964,0.0128425555,0.7481002,0.0021859147,0.051382005,truck,1.9276271e-07,0.002114899,7.227527e-06,0.00012993363,0.00030189246,2.529511e-05,0.0014731598,0.0071974727,8.575513e-06,0.98874134,truck
6DE,deer,0.014859561,0.12448552,0.104259714,0.061495777,0.18242052,0.078115776,0.14226557,0.08320136,0.0306355,0.1782606,deer,0.008618253,0.17736165,0.054370586,0.05239956,0.48259655,0.034729857,0.05368631,0.0031754528,0.004652599,0.12840912,deer,0.0038953903,0.02926522,0.00037759484,0.00017739598,0.3725889,0.2999664,0.019078692,0.00010741027,1.0468779e-05,0.27453262,deer
6DG,dog,0.105283566,0.06267758,0.092965506,0.09323366,0.09974742,0.15072511,0.1248552,0.13541861,0.058535535,0.07655779,frog,0.013392615,0.0012852355,0.11651923,0.18550916,0.2601537,0.032719262,0.31426117,0.0590957,0.0069900574,0.010073879,frog,0.015279412,7.907521e-05,0.018938411,0.22318128,0.008257042,0.00624936,0.67999387,0.0020824436,0.0015102394,0.044428833,truck
