Image_RID,True_Class,W76_pred,W76_conf,W76_prob_airplane,W76_prob_automobile,W76_prob_bird,W76_prob_cat,W76_prob_deer,W76_prob_dog,W76_prob_frog,W76_prob_horse,W76_prob_ship,W76_prob_truck,XCE_pred,XCE_conf,XCE_prob_airplane,XCE_prob_automobile,XCE_prob_bird,XCE_prob_cat,XCE_prob_deer,XCE_prob_dog,XCE_prob_frog,XCE_prob_horse,XCE_prob_ship,XCE_prob_truck,YHP_pred,YHP_conf,YHP_prob_airplane,YHP_prob_automobile,YHP_prob_bird,YHP_prob_cat,YHP_prob_deer,YHP_prob_dog,YHP_prob_frog,YHP_prob_horse,YHP_prob_ship,YHP_prob_truck
540,dog,horse,0.1546600759029388,0.06337016,0.060983345,0.12090316,0.10926043,0.09857375,0.13126238,0.12531152,0.15466008,0.06234576,0.073329456,bird,0.3527418076992035,0.06512114,0.0018907656,0.3527418,0.16114108,0.1002375,0.15819038,0.1094813,0.032151923,0.017351547,0.0016925737,deer,0.5533162355422974,0.0005880482,2.216045e-07,0.3542977,0.060883798,0.55331624,0.009161758,0.021184027,0.00047902422,8.909981e-05,1.3514622e-08
542,cat,frog,0.2652929127216339,0.010882667,0.039257538,0.07686898,0.15685686,0.07548774,0.13675484,0.2652929,0.16224828,0.0327048,0.043645333,frog,0.5623558759689331,0.0036010444,0.0153939985,0.026023598,0.13676561,0.12419866,0.019992003,0.5623559,0.104331955,0.0011234634,0.0062138047,frog,0.5446913242340088,7.1117626e-08,0.00055613316,5.5589906e-05,0.0019900668,0.452658,9.545171e-07,0.5446913,4.789463e-05,1.7643087e-11,1.0062834e-08
544,bird,frog,0.185286670923233,0.018639551,0.07009997,0.09454273,0.12635659,0.1276463,0.09576324,0.18528667,0.102018036,0.06938009,0.11026679,frog,0.332983911037445,0.010660978,0.0043664575,0.21719559,0.09137518,0.23472357,0.054505557,0.3329839,0.036087196,0.0116713345,0.00643015,bird,0.6372950077056885,4.7947844e-07,1.6800614e-07,0.637295,0.0005563,0.35997042,2.8976861e-05,0.0021367217,1.1830036e-05,8.4431754e-08,1.8813981e-09
546,deer,truck,0.126581996679306,0.116640985,0.091523364,0.092980415,0.09042514,0.09094027,0.091212586,0.086396016,0.105668284,0.10763095,0.126582,ship,0.3014183342456817,0.11480867,0.016517274,0.10458125,0.032578856,0.1786839,0.048258428,0.15210085,0.0072283223,0.30141833,0.0438241,deer,0.9588910341262816,0.004614418,2.7147323e-06,0.008008572,0.001050095,0.95889103,0.0013638457,0.022438047,4.2473152e-06,0.0035886283,3.842331e-05
548,automobile,dog,0.1968845874071121,0.042415846,0.056515325,0.14368126,0.1515011,0.033359252,0.19688459,0.14008987,0.15392862,0.038526103,0.043098047,automobile,0.9109953045845032,0.040418755,0.9109953,0.005699335,0.00851094,0.00081009866,0.011982466,0.00018065078,0.017846359,0.0014823403,0.002073742,automobile,0.9978958368301392,1.9569467e-05,0.99789584,2.4411913e-05,2.1440976e-05,7.2342836e-08,5.3240107e-08,6.3268915e-09,0.0020386204,4.9788405e-08,2.5338647e-08
54A,frog,frog,0.2188137620687484,0.022744516,0.039424878,0.12188156,0.1793544,0.050556034,0.13175565,0.21881376,0.14940554,0.039121754,0.04694191,frog,0.3130930662155151,0.030636333,0.014652163,0.15212342,0.16715103,0.033911213,0.045882884,0.31309307,0.0034557923,0.19532068,0.04377341,frog,0.7908125519752502,0.002433849,2.2362718e-05,0.09555716,0.10350782,0.00159605,0.0040284325,0.79081255,4.0898754e-05,0.0019903227,1.0613343e-05
54C,dog,truck,0.2383345514535904,0.033644702,0.076145574,0.11442901,0.10071813,0.07338718,0.060583994,0.11922103,0.0929937,0.09054215,0.23833455,truck,0.8431070446968079,0.020638172,0.021179603,0.011228408,0.013520687,0.0043482557,0.00091416686,0.002040818,0.00074934296,0.08227351,0.84310704,truck,0.4481506645679474,0.05603852,0.0008966689,0.03879375,0.044332393,0.008304196,4.525023e-05,0.0012445739,0.00057594385,0.40161797,0.44815066
54E,horse,truck,0.2819105684757232,0.010335232,0.07911521,0.06755156,0.0732176,0.14718623,0.040286034,0.12995283,0.05931764,0.1111271,0.28191057,automobile,0.1816149055957794,0.098603316,0.1816149,0.033896804,0.15299763,0.08923544,0.1396443,0.038306993,0.00473059,0.09021669,0.17075332,cat,0.8764543533325195,0.007322956,0.0578571,0.0033170828,0.87645435,0.04421957,0.0047986154,0.0014408015,8.879081e-06,0.001414048,0.0031665578
54G,horse,dog,0.2889549434185028,0.0144761205,0.034294505,0.058666915,0.17323658,0.057507325,0.28895494,0.19844954,0.12849873,0.02531178,0.020603584,dog,0.4388305842876434,0.013252057,0.02961077,0.0024642777,0.10214834,0.07555335,0.43883058,0.12548737,0.18871659,0.0026190204,0.021317715,dog,0.8558565974235535,4.7184467e-06,0.004320072,1.5523074e-06,0.010678524,0.0012997577,0.8558566,0.046017464,0.08181545,1.7303529e-07,5.72912e-06
54J,deer,deer,0.1494003981351852,0.042725883,0.06541133,0.08916577,0.092220455,0.1494004,0.11888071,0.12073959,0.120582536,0.078904584,0.1219688,deer,0.3897178471088409,0.041954532,0.005020017,0.04364591,0.21374041,0.38971785,0.18452686,0.077616096,0.013558752,0.027468435,0.002751196,deer,0.9979612827301024,7.378095e-07,2.353596e-10,4.2290965e-05,0.00016606733,0.9979613,0.0017632853,2.8584924e-05,3.0104805e-09,3.7769685e-05,5.100161e-12
54M,truck,truck,0.3425837457180023,0.25493306,0.084246784,0.039152946,0.03597755,0.028031664,0.018060006,0.017921986,0.03950671,0.13958554,0.34258375,truck,0.756231427192688,0.2119577,0.020343378,0.00013574763,0.00067239476,0.00037264248,0.000109935354,3.5522662e-05,1.7371223e-05,0.010124026,0.7562314,truck,0.999171495437622,2.5391022e-05,0.00072436355,1.1383568e-08,5.762514e-08,1.0371012e-07,1.9674838e-10,1.05910996e-08,4.158122e-14,7.872695e-05,0.9991715
54P,deer,frog,0.2373890727758407,0.009278593,0.041173324,0.0854036,0.15612283,0.09272675,0.16139996,0.23738907,0.13288504,0.0294719,0.05414896,deer,0.379101037979126,0.0005920254,0.013843419,0.026431667,0.116066776,0.37910104,0.048423875,0.27146783,0.12535992,0.00036528107,0.018348163,deer,0.9965614676475524,1.6673135e-11,7.5478315e-06,5.8964684e-05,8.140355e-05,0.99656147,0.00042824756,0.002569407,0.00029306184,3.140586e-15,1.1037994e-09
54R,deer,dog,0.2625186741352081,0.01770908,0.029744858,0.09608832,0.15731467,0.05991346,0.26251867,0.18074863,0.15131594,0.022613486,0.022032876,deer,0.3259701728820801,0.0041670552,0.0069832196,0.08717939,0.19685744,0.32597017,0.109086,0.18551628,0.081663325,0.002105287,0.00047178118,deer,0.9813860058784484,7.274951e-09,4.160009e-07,0.00022442434,6.7992616e-05,0.981386,0.00072034873,0.006940908,0.01065986,8.4192424e-11,2.6427192e-13
54T,automobile,truck,0.4381032288074493,0.048398234,0.0974091,0.052577198,0.05761119,0.05547635,0.01612798,0.052617077,0.05610615,0.12557343,0.43810323,truck,0.488804817199707,0.051480416,0.44152287,0.0009037712,0.0037677018,0.0007094796,0.00031172583,0.00019356568,0.00029395852,0.012011742,0.48880482,automobile,0.9312065243721008,4.030761e-05,0.9312065,4.729464e-07,3.3597266e-07,8.484311e-09,6.5876893e-10,1.3462206e-07,2.0522168e-09,2.5900017e-06,0.068749644
54W,cat,frog,0.1747512221336364,0.012959411,0.06808902,0.106015585,0.109378986,0.13262801,0.09734293,0.17475122,0.0802827,0.084062345,0.1344898,frog,0.3043094575405121,0.004291207,0.03569689,0.23536775,0.13592818,0.09271785,0.09467211,0.30430946,0.002909551,0.054309595,0.039797444,deer,0.5094980001449585,7.467763e-08,3.3698376e-05,0.45078,0.002200006,0.509498,0.03733272,7.827974e-05,4.2981923e-05,3.3739052e-05,6.0707185e-07
54Y,deer,frog,0.2028480023145675,0.010710645,0.05843154,0.09091785,0.113141395,0.096061036,0.045693062,0.202848,0.11426346,0.089707635,0.17822537,cat,0.3215272128582001,0.041741528,0.06978364,0.10903408,0.3215272,0.062722854,0.037926156,0.16295072,0.024799405,0.04265009,0.12686427,cat,0.5701944828033447,0.001649474,0.010330886,0.00559586,0.5701945,0.020898983,0.000355111,0.3665938,0.00089235185,4.8935588e-05,0.023440111
550,horse,horse,0.3240125775337219,0.021635866,0.024157364,0.11814995,0.113580935,0.047906116,0.08467751,0.17051852,0.32401258,0.03760752,0.057753664,horse,0.3400474786758423,0.005360225,0.0001498132,0.33393812,0.10066769,0.009233339,0.16291144,0.030490575,0.34004748,0.008301675,0.008899726,horse,0.9955300688743592,1.2821076e-07,3.3808054e-10,0.003650134,0.00026120138,4.378066e-05,0.00051187613,2.7470296e-06,0.99553007,3.5581053e-08,9.670217e-08
552,deer,dog,0.2369946390390396,0.011754977,0.034999486,0.09567537,0.15826775,0.06076298,0.23699464,0.2242278,0.118319444,0.033096403,0.025901144,dog,0.4963188171386719,0.0072864303,0.03378452,0.09806113,0.115880266,0.06999709,0.49631882,0.089448996,0.07480529,0.011561039,0.0028563857,deer,0.9265379905700684,8.0304275e-08,8.7055785e-05,0.0061684893,5.8343412e-05,0.926538,0.06439196,0.001816411,0.00093953655,5.0854712e-08,7.162942e-08
554,airplane,airplane,0.3112410604953766,0.31124106,0.06520092,0.075672634,0.066678815,0.04991612,0.10422563,0.043082085,0.103018485,0.085514985,0.09544929,airplane,0.2725868225097656,0.27258682,0.0049007377,0.18435551,0.1416224,0.04365875,0.037915666,0.18689926,0.006549078,0.11221204,0.009299705,bird,0.6626193523406982,0.0019348966,5.1553307e-08,0.66261935,0.03184447,0.27930194,0.0044072513,0.019282816,0.00040511074,0.00020096287,3.0778929e-06
556,horse,frog,0.1567930579185485,0.024842298,0.0780928,0.09332063,0.14266272,0.085584484,0.10739644,0.15679306,0.10100722,0.09301902,0.11728137,cat,0.3308503031730652,0.11181359,0.059764635,0.038799595,0.3308503,0.008951566,0.11686289,0.030794738,0.17875728,0.06794305,0.055462316,cat,0.6697032451629639,0.00087311567,0.00094514823,0.0006979925,0.66970325,1.8495153e-06,0.07736819,0.00015108282,0.25014532,9.984602e-05,1.4120383e-05
558,horse,ship,0.1671428978443145,0.08067907,0.1270175,0.07582869,0.096155204,0.06215438,0.09534872,0.09103661,0.055064064,0.1671429,0.14957279,ship,0.5582813024520874,0.12799044,0.13310172,0.004242488,0.006695817,0.0022516735,0.010032526,0.0054966393,0.00080231234,0.5582813,0.15110506,ship,0.9999397993087769,4.7398193e-05,4.986993e-08,4.0009446e-08,1.2745758e-08,7.786735e-09,2.0706874e-07,1.8429345e-08,3.4376033e-11,0.9999398,1.2544009e-05
55A,cat,horse,0.1694508343935012,0.06802967,0.07088179,0.09720855,0.1009828,0.098409966,0.109950066,0.10507339,0.16945083,0.0697051,0.11030787,cat,0.3341460227966308,0.013407088,0.07147027,0.049230963,0.33414602,0.1022923,0.13197692,0.069128476,0.079533085,0.003532191,0.14528267,cat,0.3896534740924835,0.00010995465,0.006629031,0.0014551346,0.38965347,0.24263136,0.29826796,0.005447442,0.0038887684,5.5663935e-07,0.05191635
55C,dog,frog,0.2096348702907562,0.027405264,0.048675332,0.17870809,0.14467582,0.040481564,0.12779498,0.20963487,0.086260624,0.08211352,0.054249942,bird,0.5513083338737488,0.022730399,0.02621778,0.55130833,0.1520611,0.005140952,0.05984424,0.05286903,0.0016564014,0.12192917,0.0062425495,bird,0.9406571984291076,8.419685e-05,0.0004753,0.9406572,0.046313256,0.00061828765,0.0036521165,0.007444252,0.00057022297,0.00018471242,4.824429e-07
55E,cat,horse,0.2331450134515762,0.10671519,0.035320316,0.15648173,0.09587508,0.042591136,0.124976136,0.102812864,0.23314501,0.046715375,0.05536714,bird,0.355204701423645,0.11554506,0.00039733376,0.3552047,0.13401659,0.014370021,0.21083492,0.015643135,0.15016761,0.002259214,0.0015614764,cat,0.5174641013145447,0.0006705458,2.655451e-07,0.016783932,0.5174641,0.0004905308,0.055407494,0.0007107563,0.40847233,9.465522e-08,2.3706506e-09
55G,dog,horse,0.1596969962120056,0.13429677,0.058956187,0.08860514,0.0832233,0.07749745,0.13726023,0.08706668,0.159697,0.07793975,0.0954575,frog,0.7317636609077454,0.037792362,0.00068873185,0.06686957,0.09188282,0.01231998,0.051087614,0.73176366,0.0024714624,0.0037178185,0.0014058942,frog,0.9809426069259644,2.5998474e-06,7.9187705e-09,0.000112152,2.3855766e-06,6.3562526e-05,0.018876443,0.9809426,2.888102e-07,1.81303e-11,3.383599e-09
55J,automobile,bird,0.1460658460855484,0.059417482,0.088556446,0.14606585,0.13679263,0.04609923,0.09116884,0.13051027,0.07655535,0.10267033,0.1221636,automobile,0.3712567985057831,0.33878577,0.3712568,0.09552704,0.040906608,0.001863877,0.013878196,0.003901379,0.00075026724,0.0606642,0.07246592,automobile,0.7763091325759888,0.15239607,0.77630913,0.05121669,0.0033625662,2.317226e-06,4.518837e-06,0.00040842305,3.8953843e-08,0.0057638283,0.010536413
55M,truck,truck,0.5087725520133972,0.016553206,0.079170376,0.029943077,0.04569649,0.08034195,0.01160653,0.059820086,0.042625234,0.12547052,0.50877255,truck,0.8919804692268372,0.0016401126,0.051954012,0.00013966305,0.0009939062,0.0007669834,0.00011706693,0.0025065306,1.9473679e-05,0.04988188,0.89198047,truck,0.9995790123939514,7.150824e-09,0.00042088015,5.0076453e-12,3.0336313e-12,1.5239851e-10,5.153046e-11,8.4938385e-09,7.6680226e-14,1.0035413e-07,0.999579
55P,ship,truck,0.1505696773529052,0.0648072,0.081187814,0.10481431,0.10094607,0.090067044,0.0648524,0.116408855,0.13158795,0.09475861,0.15056968,airplane,0.2948314547538757,0.29483145,0.11507258,0.058487132,0.09935484,0.14241478,0.026470443,0.03780591,0.0052892333,0.15084511,0.06942848,ship,0.5122379064559937,0.040289976,0.0023384267,0.009001052,0.048448358,0.3640279,0.00031225738,0.023193164,7.040527e-06,0.5122379,0.00014384135
55R,airplane,truck,0.2976562678813934,0.09713963,0.07940856,0.058967564,0.066317834,0.08345567,0.037695907,0.05542415,0.11302181,0.11091254,0.29765627,ship,0.8492553234100342,0.025503438,0.008592886,0.005293638,0.02188975,0.00734032,0.0038167536,0.03224892,5.08923e-05,0.8492553,0.046008002,frog,0.5249142050743103,0.080110304,0.013717993,0.0048477803,0.3534056,0.0007093174,0.00062405673,0.5249142,2.616089e-08,0.016224649,0.005445991
55T,ship,truck,0.3112868964672088,0.06308275,0.09972352,0.056408867,0.0595134,0.09901502,0.033384036,0.06164965,0.07711271,0.13882308,0.3112869,ship,0.5973939895629883,0.05232675,0.10013536,0.0015368896,0.0063478225,0.024978437,0.003986848,0.0021690459,0.0004302951,0.597394,0.21069446,ship,0.989349126815796,0.0005029391,0.0030164695,1.6825861e-06,5.391163e-07,0.0015763285,4.961183e-06,4.577976e-08,6.395272e-10,0.9893491,0.005547917
55W,frog,truck,0.2530889511108398,0.043609016,0.078872345,0.08813077,0.07223368,0.091505006,0.034021117,0.09957229,0.13379337,0.105173506,0.25308895,ship,0.3052280843257904,0.12512523,0.03415028,0.12507749,0.047426153,0.0811461,0.05700079,0.070544474,0.064100996,0.30522808,0.090200394,ship,0.6016491055488586,0.005092056,0.00011128226,0.017528208,0.0008829199,0.054569144,0.056517504,0.25229502,0.009650555,0.6016491,0.0017042267
55Y,cat,truck,0.2570529282093048,0.013046756,0.0704642,0.07332053,0.07392617,0.13398774,0.037205,0.14614774,0.09326852,0.10158044,0.25705293,automobile,0.2357202321290969,0.046041075,0.23572023,0.082506955,0.1530041,0.09090636,0.045858633,0.08065033,0.1394877,0.021438228,0.10438642,horse,0.5731145143508911,2.2670627e-05,0.3427305,0.00030412475,0.004911645,0.076081455,0.00044147822,0.0021732806,0.5731145,4.0309754e-07,0.00022004248
560,ship,truck,0.3510473370552063,0.114119016,0.050866883,0.052599084,0.025388408,0.02116079,0.01045354,0.032000523,0.06465589,0.2777085,0.35104734,ship,0.8441410064697266,0.003653456,0.0011593801,0.0012950217,9.20377e-05,0.00025796614,8.354656e-05,0.00020546818,0.00018342044,0.844141,0.14892864,ship,0.997816562652588,7.092504e-10,2.0024176e-07,4.2160867e-08,6.629729e-14,2.1774564e-09,4.4776522e-13,5.9390153e-12,1.8735944e-12,0.99781656,0.0021832043
562,airplane,dog,0.2713854610919952,0.030328626,0.04870813,0.093206264,0.18470424,0.049225934,0.27138546,0.16171196,0.102476366,0.034473915,0.023779122,automobile,0.2854038178920746,0.007562699,0.28540382,0.023643766,0.23234041,0.084192134,0.188788,0.114807546,0.012193882,0.030606294,0.02046151,automobile,0.5219797492027283,0.00018921147,0.52197975,0.008951755,0.06672514,0.0018742748,0.14205381,0.23170039,0.01770219,0.008294182,0.00052920985
564,airplane,airplane,0.166867971420288,0.16686797,0.077352986,0.10730892,0.08774255,0.06825946,0.092094846,0.079100996,0.124834016,0.09372286,0.102715306,bird,0.2724179327487945,0.24580343,0.008835533,0.27241793,0.12964149,0.049373187,0.035002444,0.17051493,0.016549785,0.05917805,0.012683286,bird,0.4212954044342041,0.3777271,3.1108648e-06,0.4212954,0.016673977,0.0036761772,6.3755884e-05,0.17970188,0.0001325774,0.00067544455,5.070996e-05
566,airplane,airplane,0.4448588788509369,0.44485888,0.062152185,0.06237607,0.0429297,0.029054603,0.05385333,0.03127246,0.06861934,0.11062325,0.094260186,airplane,0.7593386769294739,0.7593387,0.0019094293,0.01280043,0.0010240088,0.014584161,0.0025049,0.006983137,0.00042640092,0.19365595,0.006772896,airplane,0.9899769425392152,0.98997694,1.4036564e-10,3.7402651e-06,7.6239935e-08,0.006690972,1.6552504e-09,4.2231757e-05,3.1003816e-13,0.0032858495,1.1704307e-07
568,ship,airplane,0.2597419917583465,0.259742,0.06397261,0.06804699,0.054652013,0.020958561,0.03736094,0.042369418,0.047630195,0.24720752,0.15805972,ship,0.7204578518867493,0.18961678,0.00085720804,0.0008231469,0.00026937822,0.00036254834,8.597058e-05,0.00022143418,1.107832e-05,0.72045785,0.087294556,ship,0.999959111213684,8.642735e-06,2.5549605e-08,6.7778984e-07,2.2536622e-11,1.4851507e-08,4.4110635e-13,7.177098e-11,3.9337595e-15,0.9999591,3.148729e-05
56A,dog,frog,0.1896108090877533,0.018937709,0.066051885,0.12189929,0.11396207,0.097933665,0.093082674,0.18961081,0.07663664,0.10483965,0.11704556,frog,0.3705939054489136,0.016674858,0.017427517,0.21013921,0.12583648,0.073796995,0.07722819,0.3705939,0.047286425,0.03515371,0.02586278,dog,0.5902141332626343,5.5298675e-05,0.00010056438,0.009992611,0.022038313,0.04212454,0.59021413,0.18950365,0.14589097,9.6854465e-06,7.029369e-05
56C,dog,horse,0.1333776861429214,0.1064399,0.07347184,0.092430346,0.09589603,0.09495803,0.121703975,0.083622135,0.13337769,0.07507767,0.123022445,cat,0.4475813806056976,0.039129317,0.0037734043,0.1630171,0.44758138,0.015547168,0.028687121,0.28898233,0.0013372618,0.008613331,0.0033316612,dog,0.5245183706283569,3.728508e-07,1.7098745e-06,0.008364842,0.4292611,0.00018431377,0.5245184,0.037469354,0.00019858903,1.2447184e-06,6.111866e-08
56E,automobile,truck,0.3592692613601684,0.018717304,0.08361362,0.070004314,0.05157042,0.083491966,0.027048377,0.08443803,0.037346087,0.18450066,0.35926926,truck,0.7097208499908447,0.0072495216,0.10061649,0.035858665,0.023965834,0.011695891,0.023772348,0.016019661,0.0043873563,0.0667134,0.70972085,truck,0.996727705001831,1.8295021e-06,0.001423679,0.0007032766,5.216115e-05,2.8509523e-06,0.00027387054,0.00056343206,1.3350306e-05,0.00023788297,0.9967277
56G,dog,truck,0.2160936146974563,0.08813811,0.08954602,0.10901043,0.074510224,0.079594664,0.055429444,0.070016645,0.13083082,0.08683001,0.21609361,bird,0.3870185911655426,0.05583699,0.08906435,0.3870186,0.1414303,0.04582365,0.0778603,0.06010216,0.012322982,0.014139287,0.11640138,bird,0.9391470551490784,5.709833e-05,9.114989e-07,0.93914706,0.04309128,0.00033608082,0.0018997081,0.014039841,0.0014265302,1.5815219e-07,1.3473368e-06
56J,frog,frog,0.2407870590686798,0.010590703,0.038923454,0.092772536,0.18328251,0.05727892,0.23050012,0.24078706,0.08261892,0.038038693,0.025207052,dog,0.3753215670585632,0.0020342486,0.017516559,0.037976403,0.30381215,0.028692486,0.37532157,0.19406901,0.019396596,0.010475945,0.010705024,cat,0.5535420775413513,2.7386002e-06,0.0056231003,0.01904967,0.5535421,0.022947771,0.33028913,0.0055810167,0.062736526,0.0001847096,4.3212633e-05
56M,bird,frog,0.2911490797996521,0.0065782056,0.056417048,0.09993017,0.15460895,0.077679,0.07606085,0.29114908,0.0708393,0.071127385,0.09561009,frog,0.458338975906372,0.033793602,0.102240935,0.10330261,0.14286304,0.021227285,0.020103777,0.45833898,0.0037176118,0.08250879,0.031903375,frog,0.9928088188171388,0.00024405663,0.00038902444,3.174215e-05,0.006502132,1.4471555e-05,8.332297e-06,0.9928088,1.134188e-07,1.5338087e-07,1.1126577e-06
56P,truck,truck,0.5418733358383179,0.03191604,0.08681128,0.031198405,0.03403553,0.06013528,0.0119809015,0.03148848,0.05014578,0.12041497,0.54187334,automobile,0.4406881332397461,0.040317822,0.44068813,0.00038313962,0.0007650299,0.00078453706,0.0019533432,8.1223865e-05,0.00038807135,0.118703865,0.39593482,truck,0.5961828827857971,0.014668098,0.38912782,6.6494914e-07,1.2638057e-07,8.060865e-08,8.630324e-06,2.0424012e-07,3.3311647e-07,1.11104455e-05,0.5961829
56R,ship,horse,0.1583682745695114,0.031377215,0.07430053,0.07943115,0.14631337,0.10023004,0.11193144,0.13892512,0.15836827,0.04235786,0.11676499,truck,0.6994936466217041,0.0033751945,0.13206087,0.0037190663,0.038531434,0.08077765,0.009700283,0.02118554,0.0037195573,0.007436799,0.69949365,deer,0.7431870102882385,2.006484e-06,0.19883813,4.4777844e-05,0.0028865898,0.743187,0.031141968,0.009788654,6.61773e-05,8.187317e-06,0.01403659
56T,truck,horse,0.3193638920783996,0.1022564,0.031993035,0.10902007,0.12765801,0.0298783,0.12464715,0.0867021,0.3193639,0.028741071,0.03973998,airplane,0.3415866792201996,0.34158668,0.0039121164,0.021792708,0.29426906,0.004766788,0.023034876,0.0057411757,0.2830036,0.004152907,0.017740099,cat,0.7889243960380554,0.010946065,4.3567826e-07,7.40971e-05,0.7889244,1.054946e-05,3.838321e-06,1.0733386e-05,0.20002928,1.1583376e-07,3.857967e-07
